,id,user_id,start_timestamp,end_timestamp,start_state,diagnoses,diagnosis_certainty,action,next_state,video_loaded_time,video_stop_time,dx_selected_time,dx_confirmed_time,ax_selected_time,browser_refreshed,corrupted_dx_suggestions,corrupted_ax_suggestions,dx_suggestions,ax_suggestions,action_idx,last_login,is_superuser,username,is_staff,is_active,study_condition,start_condition,scenario_completed,date_started,date_finished,study_management,rng_state,age_group,gender,robot_experience,date_demographics_completed,supposed_to_grab_bowl,supposed_to_go_to_couch,will_view_in_first_person,supposed_to_select_only_one_error,actions_involve_invisible_arm_motion,number_incorrect_knowledge_reviews,number_state_requests,could_identify_problems,not_sure_how_to_help,information_was_enough,actions_were_not_enough,sus_like_to_use_frequently,sus_unnecessarily_complex,sus_easy_to_use,sus_technical,sus_well_integrated,sus_inconsistency,sus_most_people_can_learn,sus_awkward,sus_confident,sus_learn_a_lot,comments,date_survey_completed,ignore_data_reason,groups,user_permissions,num_actions,noise_level,has_noise,has_dx,has_ax,has_dxax,has_ax_only,has_dx_only,has_suggestions,suggestion_type,num_optimal,num_actions_diff,frac_actions_diff,duration,dx_decision_duration,ax_decision_duration,decision_duration,frac_dx_decision_duration,frac_ax_decision_duration,chose_dx,chose_ax,optimal_dx,optimal_ax,lost_selected,cannot_move_selected,base_collision_selected,path_blocked_selected,cannot_pick_selected,cannot_see_selected,different_location_selected,object_fell_selected,battery_low_selected,video_problem_selected,none_selected,failed_to_place,gripper_empty,mislocalized,mug_visible,mug_graspable,bowl_visible,bowl_graspable,jug_visible,jug_graspable,arm_motion,robot_location,state_idx
1445,1437,455,2020-02-20 18:31:45.193173+00:00,2020-02-20 18:32:01.543378+00:00,"('kc', 'dt', 'default', 'default', 'gripper', 'mug', 'dt')",There is no problem,1,look_at_c,"('kc', 'dt', 'default', 'default', 'gripper', 'mug', 'dt')",2020-02-20 18:31:49.417000+00:00,2020-02-20 18:31:51.509000+00:00,2020-02-20 18:31:57.917000+00:00,2020-02-20 18:32:00.605000+00:00,2020-02-20 18:32:03.701000+00:00,False,False,False,"The cup is not where it should be, The robot is lost, There is no problem",,10,2020-02-20 18:19:54.123000+00:00,False,5ks8uw6reu,False,True,5,kc.dt.default.default.default.empty.dt,True,2020-02-20 18:25:32.376000+00:00,2020-02-20 18:33:01.781000+00:00,5,10579,5,F,0,2020-02-20 18:20:14.137000+00:00,False,True,True,False,True,0,12,1,4,3,1,2,1,4,1,3,2,4,3,2,3,,2020-02-20 18:33:45.998000+00:00,,[],[],12,1.0,True,True,False,False,False,True,True,DX,3,9,0.5294117647058824,16.350205,6.408,3.096,12.192,0.5255905511811024,0.25393700787401574,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,kc,4
1446,1436,455,2020-02-20 18:32:01.543378+00:00,2020-02-20 18:32:29.383588+00:00,"('kc', 'dt', 'default', 'default', 'gripper', 'mug', 'dt')",There is no problem,1,go_to_c,"('c', 'dt', 'default', 'default', 'gripper', 'mug', 'dt')",2020-02-20 18:32:07.409000+00:00,2020-02-20 18:32:21.639000+00:00,2020-02-20 18:32:26.646000+00:00,2020-02-20 18:32:29.581000+00:00,2020-02-20 18:32:31.582000+00:00,False,True,False,"The battery is low, There is no problem, The cup is not visible",,11,2020-02-20 18:19:54.123000+00:00,False,5ks8uw6reu,False,True,5,kc.dt.default.default.default.empty.dt,True,2020-02-20 18:25:32.376000+00:00,2020-02-20 18:33:01.781000+00:00,5,10579,5,F,0,2020-02-20 18:20:14.137000+00:00,False,True,True,False,True,0,12,1,4,3,1,2,1,4,1,3,2,4,3,2,3,,2020-02-20 18:33:45.998000+00:00,,[],[],12,1.0,True,True,False,False,False,True,True,DX,3,9,0.5294117647058824,27.84021,5.007,2.001,9.943,0.503570351000704,0.20124710851855576,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,kc,4
1447,1461,459,2020-02-23 23:01:23.610644+00:00,2020-02-23 23:02:43.063684+00:00,"('kc', 'dt', 'occluding', 'above_mug', 'default', 'empty', 'dt')","The cup is not visible, The cup is not where it should be",5,look_at_dt,"('kc', 'dt', 'occluding', 'above_mug', 'default', 'empty', 'dt')",2020-02-23 23:01:26.139000+00:00,2020-02-23 23:01:32.124000+00:00,2020-02-23 23:02:13.317000+00:00,2020-02-23 23:02:25.245000+00:00,2020-02-23 23:02:42.660000+00:00,False,False,False,"The cup is not where it should be, The cup is not visible, The cup cannot be picked up","Navigate to Dining Table, Look at Dining Table, Update robot's location belief to: Couch",0,2020-02-23 22:55:42.378000+00:00,False,6pr6m983wa,False,True,10,kc.dt.occluding.above_mug.default.empty.dt,True,2020-02-23 23:01:24.592000+00:00,2020-02-23 23:14:47.167000+00:00,6,35942,6,F,0,2020-02-23 22:56:01.590000+00:00,False,True,True,False,True,0,14,1,3,3,0,3,1,3,0,4,0,3,1,3,2,It wasn't difficult to get started. I was just stuck on not thinking about the cup being hidden. Once I moved the jug it was easy.,2020-02-23 23:18:18.346000+00:00,,[],[],14,2.0,True,True,True,True,False,False,True,DXAX,7,7,0.5384615384615384,79.45304,41.193,17.415,70.536,0.5839996597482137,0.24689520244981283,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,,True,False,False,False,False,False,False,False,False,kc,159
1448,1460,459,2020-02-23 23:02:43.063684+00:00,2020-02-23 23:03:40.160096+00:00,"('kc', 'dt', 'occluding', 'above_mug', 'default', 'empty', 'dt')",The cup is not where it should be,5,go_to_dt,"('dt', 'dt', 'occluding', 'above_mug', 'default', 'empty', 'dt')",2020-02-23 23:02:46.221000+00:00,2020-02-23 23:03:02.969000+00:00,2020-02-23 23:03:28.291000+00:00,2020-02-23 23:03:31.206000+00:00,2020-02-23 23:03:39.899000+00:00,False,True,True,"There is a problem with the camera, The object fell out of the robot's hand, The robot has collided with an object","Update robot's location belief to: Couch, Navigate to Couch, Update robot's location belief to:  Kitchen Counter",1,2020-02-23 22:55:42.378000+00:00,False,6pr6m983wa,False,True,10,kc.dt.occluding.above_mug.default.empty.dt,True,2020-02-23 23:01:24.592000+00:00,2020-02-23 23:14:47.167000+00:00,6,35942,6,F,0,2020-02-23 22:56:01.590000+00:00,False,True,True,False,True,0,14,1,3,3,0,3,1,3,0,4,0,3,1,3,2,It wasn't difficult to get started. I was just stuck on not thinking about the cup being hidden. Once I moved the jug it was easy.,2020-02-23 23:18:18.346000+00:00,,[],[],14,2.0,True,True,True,True,False,False,True,DXAX,7,7,0.5384615384615384,57.096412,25.322,8.693,36.93,0.6856756024911995,0.23539128080151636,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,,True,False,False,False,False,False,False,False,False,kc,159
1449,1459,459,2020-02-23 23:03:40.160096+00:00,2020-02-23 23:05:10.276026+00:00,"('dt', 'dt', 'occluding', 'above_mug', 'default', 'empty', 'dt')","The cup is not where it should be, The cup is not visible",4,look_at_c,"('dt', 'dt', 'occluding', 'above_mug', 'default', 'empty', 'dt')",2020-02-23 23:03:43.701000+00:00,2020-02-23 23:04:04.266000+00:00,2020-02-23 23:04:47.109000+00:00,2020-02-23 23:04:52.237000+00:00,2020-02-23 23:05:09.853000+00:00,False,False,False,"The cup is not visible, The cup cannot be picked up, The robot is stuck and cannot move to a location","Pick up the Jug, Update robot's location belief to: Couch, Pick up the Bowl",2,2020-02-23 22:55:42.378000+00:00,False,6pr6m983wa,False,True,10,kc.dt.occluding.above_mug.default.empty.dt,True,2020-02-23 23:01:24.592000+00:00,2020-02-23 23:14:47.167000+00:00,6,35942,6,F,0,2020-02-23 22:56:01.590000+00:00,False,True,True,False,True,0,14,1,3,3,0,3,1,3,0,4,0,3,1,3,2,It wasn't difficult to get started. I was just stuck on not thinking about the cup being hidden. Once I moved the jug it was easy.,2020-02-23 23:18:18.346000+00:00,,[],[],14,2.0,True,True,True,True,False,False,True,DXAX,7,7,0.5384615384615384,90.11593,42.843,17.616,65.587,0.6532239620656533,0.26858981200542786,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,,True,False,False,False,True,False,True,True,False,dt,114
1450,1458,459,2020-02-23 23:05:10.276026+00:00,2020-02-23 23:05:58.281128+00:00,"('dt', 'dt', 'occluding', 'above_mug', 'default', 'empty', 'dt')",The cup is not visible,2,look_at_kc,"('dt', 'dt', 'occluding', 'above_mug', 'default', 'empty', 'dt')",2020-02-23 23:05:13.483000+00:00,2020-02-23 23:05:35.493000+00:00,2020-02-23 23:05:45.747000+00:00,2020-02-23 23:05:53.805000+00:00,2020-02-23 23:05:58.012000+00:00,False,False,False,"The cup is not visible, The cup cannot be picked up, The cup is not where it should be","Pick up the Jug, Pick up the Bowl, Navigate to Kitchen Counter",3,2020-02-23 22:55:42.378000+00:00,False,6pr6m983wa,False,True,10,kc.dt.occluding.above_mug.default.empty.dt,True,2020-02-23 23:01:24.592000+00:00,2020-02-23 23:14:47.167000+00:00,6,35942,6,F,0,2020-02-23 22:56:01.590000+00:00,False,True,True,False,True,0,14,1,3,3,0,3,1,3,0,4,0,3,1,3,2,It wasn't difficult to get started. I was just stuck on not thinking about the cup being hidden. Once I moved the jug it was easy.,2020-02-23 23:18:18.346000+00:00,,[],[],14,2.0,True,True,True,True,False,False,True,DXAX,7,7,0.5384615384615384,48.005102,10.254,4.207,22.519,0.4553488165549092,0.18682001865091702,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,,True,False,False,False,True,False,True,True,False,dt,114
1451,1457,459,2020-02-23 23:05:58.281128+00:00,2020-02-23 23:07:38.278621+00:00,"('dt', 'dt', 'occluding', 'above_mug', 'default', 'empty', 'dt')",The cup is not visible,5,pick_jug,"('dt', 'dt', 'gripper', 'above_mug', 'default', 'jug', 'dt')",2020-02-23 23:06:01.643000+00:00,2020-02-23 23:06:19.257000+00:00,2020-02-23 23:06:57.080000+00:00,2020-02-23 23:07:00.829000+00:00,2020-02-23 23:07:37.888000+00:00,False,True,True,"There is a problem with the camera, The battery is low, The object fell out of the robot's hand","Navigate to Dining Table, Restart the camera, Look at Dining Table",4,2020-02-23 22:55:42.378000+00:00,False,6pr6m983wa,False,True,10,kc.dt.occluding.above_mug.default.empty.dt,True,2020-02-23 23:01:24.592000+00:00,2020-02-23 23:14:47.167000+00:00,6,35942,6,F,0,2020-02-23 22:56:01.590000+00:00,False,True,True,False,True,0,14,1,3,3,0,3,1,3,0,4,0,3,1,3,2,It wasn't difficult to get started. I was just stuck on not thinking about the cup being hidden. Once I moved the jug it was easy.,2020-02-23 23:18:18.346000+00:00,,[],[],14,2.0,True,True,True,True,False,False,True,DXAX,7,7,0.5384615384615384,99.997493,37.823,37.059,78.631,0.48101893655174166,0.47130266688710554,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,,True,False,False,False,True,False,True,True,True,dt,114
1452,1456,459,2020-02-23 23:07:38.278621+00:00,2020-02-23 23:08:32.176664+00:00,"('dt', 'dt', 'gripper', 'above_mug', 'default', 'jug', 'dt')",There is no problem,5,go_to_kc,"('dt', 'dt', 'gripper', 'above_mug', 'default', 'jug', 'dt')",2020-02-23 23:07:40.857000+00:00,2020-02-23 23:08:06.070000+00:00,2020-02-23 23:08:19.341000+00:00,2020-02-23 23:08:22.619000+00:00,2020-02-23 23:08:31.823000+00:00,False,False,False,"The cup cannot be picked up, The robot has collided with an object, The robot's path is blocked","Put away held object, Update robot's location belief to:  Kitchen Counter, Update robot's location belief to: Couch",5,2020-02-23 22:55:42.378000+00:00,False,6pr6m983wa,False,True,10,kc.dt.occluding.above_mug.default.empty.dt,True,2020-02-23 23:01:24.592000+00:00,2020-02-23 23:14:47.167000+00:00,6,35942,6,F,0,2020-02-23 22:56:01.590000+00:00,False,True,True,False,True,0,14,1,3,3,0,3,1,3,0,4,0,3,1,3,2,It wasn't difficult to get started. I was just stuck on not thinking about the cup being hidden. Once I moved the jug it was easy.,2020-02-23 23:18:18.346000+00:00,,[],[],14,2.0,True,True,True,True,False,False,True,DXAX,7,7,0.5384615384615384,53.898043,13.271,9.204,25.753,0.5153186036578263,0.3573952549217567,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,dt,103
1453,1455,459,2020-02-23 23:08:32.176664+00:00,2020-02-23 23:09:22.958339+00:00,"('dt', 'dt', 'gripper', 'above_mug', 'default', 'jug', 'dt')",The robot is stuck and cannot move to a location,3,go_to_kc,"('dt', 'dt', 'gripper', 'above_mug', 'default', 'jug', 'dt')",2020-02-23 23:08:34.085000+00:00,2020-02-23 23:08:40.028000+00:00,2020-02-23 23:09:07.413000+00:00,2020-02-23 23:09:12.296000+00:00,2020-02-23 23:09:22.764000+00:00,False,False,False,"The cup cannot be picked up, The battery is low, The cup is not where it should be","Put away held object, Update robot's location belief to:  Dining Table, Update robot's location belief to:  Kitchen Counter",6,2020-02-23 22:55:42.378000+00:00,False,6pr6m983wa,False,True,10,kc.dt.occluding.above_mug.default.empty.dt,True,2020-02-23 23:01:24.592000+00:00,2020-02-23 23:14:47.167000+00:00,6,35942,6,F,0,2020-02-23 22:56:01.590000+00:00,False,True,True,False,True,0,14,1,3,3,0,3,1,3,0,4,0,3,1,3,2,It wasn't difficult to get started. I was just stuck on not thinking about the cup being hidden. Once I moved the jug it was easy.,2020-02-23 23:18:18.346000+00:00,,[],[],14,2.0,True,True,True,True,False,False,True,DXAX,7,7,0.5384615384615384,50.781675,27.385,10.468,42.736,0.6407946461999252,0.24494571321602399,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,dt,103
1454,1454,459,2020-02-23 23:09:22.958339+00:00,2020-02-23 23:09:58.371713+00:00,"('dt', 'dt', 'gripper', 'above_mug', 'default', 'jug', 'dt')",There is no problem,1,look_at_kc,"('dt', 'dt', 'gripper', 'above_mug', 'default', 'jug', 'dt')",2020-02-23 23:09:24.421000+00:00,2020-02-23 23:09:28.668000+00:00,2020-02-23 23:09:45.036000+00:00,2020-02-23 23:09:51.276000+00:00,2020-02-23 23:09:58.105000+00:00,False,False,False,"The cup cannot be picked up, There is no problem, The cup is not visible","Put away held object, Update robot's location belief to:  Dining Table, Update robot's location belief to: Couch",7,2020-02-23 22:55:42.378000+00:00,False,6pr6m983wa,False,True,10,kc.dt.occluding.above_mug.default.empty.dt,True,2020-02-23 23:01:24.592000+00:00,2020-02-23 23:14:47.167000+00:00,6,35942,6,F,0,2020-02-23 22:56:01.590000+00:00,False,True,True,False,True,0,14,1,3,3,0,3,1,3,0,4,0,3,1,3,2,It wasn't difficult to get started. I was just stuck on not thinking about the cup being hidden. Once I moved the jug it was easy.,2020-02-23 23:18:18.346000+00:00,,[],[],14,2.0,True,True,True,True,False,False,True,DXAX,7,7,0.5384615384615384,35.413374,16.368,6.829,29.437,0.5560349220368923,0.23198695519244486,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,dt,103
1455,1453,459,2020-02-23 23:09:58.371713+00:00,2020-02-23 23:10:27.602629+00:00,"('dt', 'dt', 'gripper', 'above_mug', 'default', 'jug', 'dt')",The battery is low,1,find_charger,"('dt', 'dt', 'gripper', 'above_mug', 'default', 'jug', 'dt')",2020-02-23 23:10:00.115000+00:00,2020-02-23 23:10:04.208000+00:00,2020-02-23 23:10:14.659000+00:00,2020-02-23 23:10:19.193000+00:00,2020-02-23 23:10:27.411000+00:00,False,False,False,"The cup cannot be picked up, The robot is stuck and cannot move to a location, The object fell out of the robot's hand","Put away held object, Update robot's location belief to: Couch, Update robot's location belief to:  Kitchen Counter",8,2020-02-23 22:55:42.378000+00:00,False,6pr6m983wa,False,True,10,kc.dt.occluding.above_mug.default.empty.dt,True,2020-02-23 23:01:24.592000+00:00,2020-02-23 23:14:47.167000+00:00,6,35942,6,F,0,2020-02-23 22:56:01.590000+00:00,False,True,True,False,True,0,14,1,3,3,0,3,1,3,0,4,0,3,1,3,2,It wasn't difficult to get started. I was just stuck on not thinking about the cup being hidden. Once I moved the jug it was easy.,2020-02-23 23:18:18.346000+00:00,,[],[],14,2.0,True,True,True,True,False,False,True,DXAX,7,7,0.5384615384615384,29.230916,10.451,8.218,23.203,0.45041589449640135,0.3541783390078869,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,dt,103
1456,1452,459,2020-02-23 23:10:27.602629+00:00,2020-02-23 23:11:09.854587+00:00,"('dt', 'dt', 'gripper', 'above_mug', 'default', 'jug', 'dt')",The robot is stuck and cannot move to a location,3,place,"('dt', 'dt', 'gripper', 'above_mug', 'default', 'empty', 'dt')",2020-02-23 23:10:29.713000+00:00,2020-02-23 23:10:34.032000+00:00,2020-02-23 23:10:48.898000+00:00,2020-02-23 23:10:58.298000+00:00,2020-02-23 23:11:09.610000+00:00,False,False,False,"The cup cannot be picked up, The cup is not where it should be, The object fell out of the robot's hand","Put away held object, Restart the camera, Update robot's location belief to:  Dining Table",9,2020-02-23 22:55:42.378000+00:00,False,6pr6m983wa,False,True,10,kc.dt.occluding.above_mug.default.empty.dt,True,2020-02-23 23:01:24.592000+00:00,2020-02-23 23:14:47.167000+00:00,6,35942,6,F,0,2020-02-23 22:56:01.590000+00:00,False,True,True,False,True,0,14,1,3,3,0,3,1,3,0,4,0,3,1,3,2,It wasn't difficult to get started. I was just stuck on not thinking about the cup being hidden. Once I moved the jug it was easy.,2020-02-23 23:18:18.346000+00:00,,[],[],14,2.0,True,True,True,True,False,False,True,DXAX,7,7,0.5384615384615384,42.251958,14.866,11.312,35.578,0.4178424869301253,0.3179492945078419,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,dt,103
1457,1451,459,2020-02-23 23:11:09.854587+00:00,2020-02-23 23:12:09.917749+00:00,"('dt', 'dt', 'gripper', 'above_mug', 'default', 'empty', 'dt')",There is no problem,5,pick_bowl,"('dt', 'dt', 'gripper', 'gripper', 'default', 'bowl', 'dt')",2020-02-23 23:11:12.953000+00:00,2020-02-23 23:11:50.281000+00:00,2020-02-23 23:11:57.069000+00:00,2020-02-23 23:12:00.667000+00:00,2020-02-23 23:12:09.593000+00:00,False,False,False,"The cup cannot be picked up, The battery is low, There is a problem with the camera","Pick up the Bowl, Pick up the Cup, Look at Dining Table",10,2020-02-23 22:55:42.378000+00:00,False,6pr6m983wa,False,True,10,kc.dt.occluding.above_mug.default.empty.dt,True,2020-02-23 23:01:24.592000+00:00,2020-02-23 23:14:47.167000+00:00,6,35942,6,F,0,2020-02-23 22:56:01.590000+00:00,False,True,True,False,True,0,14,1,3,3,0,3,1,3,0,4,0,3,1,3,2,It wasn't difficult to get started. I was just stuck on not thinking about the cup being hidden. Once I moved the jug it was easy.,2020-02-23 23:18:18.346000+00:00,,[],[],14,2.0,True,True,True,True,False,False,True,DXAX,7,7,0.5384615384615384,60.063162,6.788,8.926,19.312,0.3514913007456504,0.4621996685998343,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,,True,False,True,False,True,True,False,False,True,dt,45
1458,1450,459,2020-02-23 23:12:09.917749+00:00,2020-02-23 23:12:56.277577+00:00,"('dt', 'dt', 'gripper', 'gripper', 'default', 'bowl', 'dt')",There is no problem,3,place,"('dt', 'dt', 'gripper', 'gripper', 'default', 'empty', 'dt')",2020-02-23 23:12:12.388000+00:00,2020-02-23 23:12:38.272000+00:00,2020-02-23 23:12:42.576000+00:00,2020-02-23 23:12:45.333000+00:00,2020-02-23 23:12:55.905000+00:00,False,True,True,"The object fell out of the robot's hand, There is a problem with the camera, The cup cannot be picked up","Update robot's location belief to:  Kitchen Counter, Update robot's location belief to: Couch, Restart the camera",11,2020-02-23 22:55:42.378000+00:00,False,6pr6m983wa,False,True,10,kc.dt.occluding.above_mug.default.empty.dt,True,2020-02-23 23:01:24.592000+00:00,2020-02-23 23:14:47.167000+00:00,6,35942,6,F,0,2020-02-23 22:56:01.590000+00:00,False,True,True,False,True,0,14,1,3,3,0,3,1,3,0,4,0,3,1,3,2,It wasn't difficult to get started. I was just stuck on not thinking about the cup being hidden. Once I moved the jug it was easy.,2020-02-23 23:18:18.346000+00:00,,[],[],14,2.0,True,True,True,True,False,False,True,DXAX,7,7,0.5384615384615384,46.359828,4.304,10.572,17.633,0.24408778993931834,0.5995576475925821,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,dt,40
1459,1449,459,2020-02-23 23:12:56.277577+00:00,2020-02-23 23:13:47.648763+00:00,"('dt', 'dt', 'gripper', 'gripper', 'default', 'empty', 'dt')",There is no problem,5,pick_mug,"('dt', 'dt', 'gripper', 'gripper', 'gripper', 'mug', 'dt')",2020-02-23 23:12:59.112000+00:00,2020-02-23 23:13:34.669000+00:00,2020-02-23 23:13:37.806000+00:00,2020-02-23 23:13:41.005000+00:00,2020-02-23 23:13:47.429000+00:00,False,False,False,"There is no problem, The battery is low, The robot's path is blocked","Pick up the Cup, Look at Couch, Update robot's location belief to: Couch",12,2020-02-23 22:55:42.378000+00:00,False,6pr6m983wa,False,True,10,kc.dt.occluding.above_mug.default.empty.dt,True,2020-02-23 23:01:24.592000+00:00,2020-02-23 23:14:47.167000+00:00,6,35942,6,F,0,2020-02-23 22:56:01.590000+00:00,False,True,True,False,True,0,14,1,3,3,0,3,1,3,0,4,0,3,1,3,2,It wasn't difficult to get started. I was just stuck on not thinking about the cup being hidden. Once I moved the jug it was easy.,2020-02-23 23:18:18.346000+00:00,,[],[],14,2.0,True,True,True,True,False,False,True,DXAX,7,7,0.5384615384615384,51.371186,3.137,6.424,12.76,0.24584639498432603,0.503448275862069,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,,True,False,True,True,False,False,False,False,True,dt,40
1460,1448,459,2020-02-23 23:13:47.648763+00:00,2020-02-23 23:14:28.790735+00:00,"('dt', 'dt', 'gripper', 'gripper', 'gripper', 'mug', 'dt')",There is no problem,5,go_to_c,"('c', 'dt', 'gripper', 'gripper', 'gripper', 'mug', 'dt')",2020-02-23 23:13:50.347000+00:00,2020-02-23 23:14:19.207000+00:00,2020-02-23 23:14:22.335000+00:00,2020-02-23 23:14:24.660000+00:00,2020-02-23 23:14:28.501000+00:00,False,False,False,"There is no problem, The cup is not where it should be, The robot has collided with an object","Navigate to Couch, Update robot's location belief to: Couch, Update robot's location belief to:  Dining Table",13,2020-02-23 22:55:42.378000+00:00,False,6pr6m983wa,False,True,10,kc.dt.occluding.above_mug.default.empty.dt,True,2020-02-23 23:01:24.592000+00:00,2020-02-23 23:14:47.167000+00:00,6,35942,6,F,0,2020-02-23 22:56:01.590000+00:00,False,True,True,False,True,0,14,1,3,3,0,3,1,3,0,4,0,3,1,3,2,It wasn't difficult to get started. I was just stuck on not thinking about the cup being hidden. Once I moved the jug it was easy.,2020-02-23 23:18:18.346000+00:00,,[],[],14,2.0,True,True,True,True,False,False,True,DXAX,7,7,0.5384615384615384,41.141972,3.128,3.841,9.294,0.3365612222939531,0.41327738325801594,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,dt,40
1461,1474,464,2020-02-23 23:04:08.496952+00:00,2020-02-23 23:04:57.590748+00:00,"('kc', 'dt', 'occluding', 'above_mug', 'default', 'empty', 'dt')","The cup is not visible, The cup is not where it should be",4,at_kc,"('kc', 'dt', 'occluding', 'above_mug', 'default', 'empty', 'dt')",2020-02-23 23:04:24.655000+00:00,2020-02-23 23:04:26.595000+00:00,2020-02-23 23:04:52.485000+00:00,2020-02-23 23:05:00.379000+00:00,2020-02-23 23:05:11.221000+00:00,False,False,False,,"Navigate to Dining Table, Navigate to Couch, Look at Couch",0,2020-02-23 22:58:17.793000+00:00,False,5rvhg2gz5r,False,True,9,kc.dt.occluding.above_mug.default.empty.dt,True,2020-02-23 23:04:09.428000+00:00,2020-02-23 23:13:03.768000+00:00,6,90530,2,F,1,2020-02-23 22:58:47.620000+00:00,False,True,True,False,True,3,13,3,2,3,1,3,1,3,1,3,1,3,1,3,1,looks cool and interesting,2020-02-23 23:13:52.825000+00:00,,[],[],13,2.0,True,False,True,False,True,False,True,AX,7,6,0.46153846153846156,49.093796,25.89,10.842,44.626,0.5801550665531305,0.24295253887868062,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,,True,False,False,False,False,False,False,False,False,kc,159
1462,1473,464,2020-02-23 23:04:57.590748+00:00,2020-02-23 23:05:37.268980+00:00,"('kc', 'dt', 'occluding', 'above_mug', 'default', 'empty', 'dt')","The robot's path is blocked, The cup cannot be picked up, The cup is not visible, The cup is not where it should be",4,remove_obstacle,"('kc', 'dt', 'occluding', 'above_mug', 'default', 'empty', 'dt')",2020-02-23 23:05:13.252000+00:00,2020-02-23 23:05:15.184000+00:00,2020-02-23 23:05:34.794000+00:00,2020-02-23 23:05:39.027000+00:00,2020-02-23 23:05:50.898000+00:00,False,False,True,,"Restart the camera, Navigate to Couch, Update robot's location belief to:  Dining Table",1,2020-02-23 22:58:17.793000+00:00,False,5rvhg2gz5r,False,True,9,kc.dt.occluding.above_mug.default.empty.dt,True,2020-02-23 23:04:09.428000+00:00,2020-02-23 23:13:03.768000+00:00,6,90530,2,F,1,2020-02-23 22:58:47.620000+00:00,False,True,True,False,True,3,13,3,2,3,1,3,1,3,1,3,1,3,1,3,1,looks cool and interesting,2020-02-23 23:13:52.825000+00:00,,[],[],13,2.0,True,False,True,False,True,False,True,AX,7,6,0.46153846153846156,39.678232,19.61,11.871,35.714,0.5490843926751414,0.33239065912527305,False,False,True,False,False,False,False,True,True,True,True,False,False,False,False,,True,False,False,False,False,False,False,False,False,kc,159
1463,1472,464,2020-02-23 23:05:37.268980+00:00,2020-02-23 23:06:11.864193+00:00,"('kc', 'dt', 'occluding', 'above_mug', 'default', 'empty', 'dt')","The cup cannot be picked up, The cup is not visible, The cup is not where it should be, There is a problem with the camera",2,restart_video,"('kc', 'dt', 'occluding', 'above_mug', 'default', 'empty', 'dt')",2020-02-23 23:05:52.661000+00:00,2020-02-23 23:05:54.611000+00:00,2020-02-23 23:06:09.490000+00:00,2020-02-23 23:06:13.642000+00:00,2020-02-23 23:06:25.354000+00:00,False,False,False,,"Navigate to Dining Table, Look at Couch, Update robot's location belief to:  Kitchen Counter",2,2020-02-23 22:58:17.793000+00:00,False,5rvhg2gz5r,False,True,9,kc.dt.occluding.above_mug.default.empty.dt,True,2020-02-23 23:04:09.428000+00:00,2020-02-23 23:13:03.768000+00:00,6,90530,2,F,1,2020-02-23 22:58:47.620000+00:00,False,True,True,False,True,3,13,3,2,3,1,3,1,3,1,3,1,3,1,3,1,looks cool and interesting,2020-02-23 23:13:52.825000+00:00,,[],[],13,2.0,True,False,True,False,True,False,True,AX,7,6,0.46153846153846156,34.595213,14.879,11.712,30.743,0.4839800930293075,0.38096477246852944,False,False,True,False,False,False,False,False,True,True,True,False,False,True,False,,True,False,False,False,False,False,False,False,False,kc,159
