,id,last_login,is_superuser,username,is_staff,is_active,date_joined,date_modified,study_condition,start_condition,scenario_completed,date_started,date_finished,study_management_id,rng_state,age_group,gender,robot_experience,date_demographics_completed,supposed_to_grab_bowl,supposed_to_go_to_couch,will_view_in_first_person,supposed_to_select_only_one_error,actions_involve_invisible_arm_motion,number_incorrect_knowledge_reviews,number_state_requests,could_identify_problems,not_sure_how_to_help,information_was_enough,actions_were_not_enough,sus_like_to_use_frequently,sus_unnecessarily_complex,sus_easy_to_use,sus_technical,sus_well_integrated,sus_inconsistency,sus_most_people_can_learn,sus_awkward,sus_confident,sus_learn_a_lot,comments,date_survey_completed,ignore_data_reason,noise_level,has_noise,has_dx,has_ax,has_dxax,has_ax_only,has_dx_only,has_suggestions,suggestion_type,num_actions,num_refreshes,num_optimal,num_dx_optimal,num_ax_optimal,num_dx_corrupt,num_ax_corrupt,num_dx_followed,num_ax_followed,decision_duration_sum,dx_decision_duration_sum,ax_decision_duration_sum,decision_duration_mean,dx_decision_duration_mean,ax_decision_duration_mean,decision_duration_median,dx_decision_duration_median,ax_decision_duration_median,diagnosis_certainty_sum,diagnosis_certainty_mean,diagnosis_certainty_median,num_actions_diff,frac_actions_diff,frac_dx_optimal,frac_dx_followed,frac_ax_optimal,frac_ax_followed,combo1,combo3,combo2,combo4,combo5,combo6,combo7,sus
57,206,2020-02-14 00:08:07.035000+00:00,False,ywshey3ynr,False,True,2020-04-08 22:22:20.020770+00:00,2020-04-08 22:22:20.027627+00:00,4,kc.kc.occluding.default.default.empty.dt,True,2020-02-14 00:11:22.378000+00:00,2020-02-14 00:19:42.813000+00:00,3,81405,3,M,0,2020-02-14 00:09:34.153000+00:00,False,True,True,False,True,2,-1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,It was confusing figuring out if there was a problem with the robot or not. Most of the time it looked like it only needed to pick up the cup to me.,2020-02-14 00:20:22.447000+00:00,,0.0,False,True,True,True,False,False,True,DXAX,15,0,4,7,4,0.0,0.0,8.0,4.0,315.98199999999997,315.98199999999997,315.98199999999997,21.065466666666666,21.065466666666666,21.065466666666666,15.413,15.413,15.413,58,3.8666666666666667,4.0,11,0.6875,0.4666666666666667,0.5333333333333333,0.26666666666666666,0.26666666666666666,1.0,2.0,2.0,1.0,1.0,2.0,3.0,2.5
58,207,2020-02-14 00:08:43.694000+00:00,False,8b87aantq7,False,True,2020-04-08 22:22:20.037278+00:00,2020-04-08 22:22:20.052636+00:00,4,kc.kc.occluding.default.default.empty.dt,True,2020-02-14 00:11:21.696000+00:00,2020-02-14 00:18:38.735000+00:00,3,29196,5,M,4,2020-02-14 00:09:04.380000+00:00,False,True,True,False,True,1,-1,2.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,3.0,1.0,,2020-02-14 00:19:46.666000+00:00,,0.0,False,True,True,True,False,False,True,DXAX,10,0,4,7,5,0.0,0.0,8.0,7.0,234.097,234.097,234.097,23.4097,23.4097,23.4097,22.694000000000003,22.694000000000003,22.694000000000003,46,4.6,5.0,6,0.375,0.7,0.8,0.5,0.7,3.0,6.0,5.0,4.0,4.0,5.0,9.0,67.5
59,211,2020-02-14 00:19:06.559000+00:00,False,53gfanscvm,False,True,2020-04-08 22:22:20.121176+00:00,2020-04-08 22:22:20.127734+00:00,1,kc.dt.occluding.above_mug.default.empty.dt,False,2020-02-14 00:24:20.876000+00:00,2020-02-14 00:36:25.338000+00:00,3,50115,5,F,3,2020-02-14 00:19:53.010000+00:00,False,True,True,False,True,0,-1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,"The camera never updated at all and always showed me the same static image, so it did not give me any additional information about what was going on, so it just seemed like trial and error to see if actions would succeed or if I would get a red X.",2020-02-14 00:38:39.297000+00:00,,0.0,False,False,False,False,False,False,False,NONE,20,0,7,12,1,,,,,636.996,636.996,636.996,31.8498,31.8498,31.8498,30.351,30.351,30.351,60,3.0,3.0,13,1.0,0.6,,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
60,216,2020-02-14 00:27:54.617000+00:00,False,bcaad4numx,False,True,2020-04-08 22:22:20.204428+00:00,2020-04-08 22:22:20.210964+00:00,4,kc.dt.default.default.default.empty.dt,True,2020-02-14 00:36:44.386000+00:00,2020-02-14 00:43:05.546000+00:00,3,83629,4,F,0,2020-02-14 00:29:00.632000+00:00,False,True,True,False,True,3,-1,2.0,1.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,1.0,This was challenging and fun..one of my favorite studies so far.. thank you,2020-02-14 00:45:03.903000+00:00,,0.0,False,True,True,True,False,False,True,DXAX,7,0,3,4,3,0.0,0.0,5.0,4.0,263.45,263.45,263.45,37.635714285714286,37.635714285714286,37.635714285714286,34.034,34.034,34.034,28,4.0,4.0,4,0.23529411764705882,0.5714285714285714,0.7142857142857143,0.42857142857142855,0.5714285714285714,3.0,7.0,6.0,4.0,5.0,5.0,10.0,72.5
61,217,2020-02-14 00:27:59.486000+00:00,False,bs3cyerh3w,False,True,2020-04-08 22:22:20.220627+00:00,2020-04-08 22:22:20.227738+00:00,3,kc.dt.occluding.above_mug.default.empty.dt,True,2020-02-14 00:33:37.645000+00:00,2020-02-14 00:44:42.521000+00:00,3,70602,7,F,3,2020-02-14 00:29:04.459000+00:00,False,True,True,False,True,0,-1,2.0,1.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,I was confused about the stars and the fact the cup would not be on the counter to start with.,2020-02-14 00:46:22.657000+00:00,,0.0,False,False,True,False,True,False,True,AX,16,0,7,10,8,,0.0,,10.0,384.844,384.844,384.844,24.05275,24.05275,24.05275,21.714,21.714,21.714,79,4.9375,5.0,9,0.6923076923076923,0.625,,0.5,0.625,3.0,5.0,4.0,4.0,3.0,5.0,8.0,62.5
62,218,2020-02-14 00:28:03.043000+00:00,False,y84595e7dp,False,True,2020-04-08 22:22:20.237054+00:00,2020-04-08 22:22:20.244355+00:00,3,kc.kc.occluding.default.default.empty.dt,True,2020-02-14 00:30:08.004000+00:00,2020-02-14 00:34:41.343000+00:00,3,7990,4,M,0,2020-02-14 00:28:14.861000+00:00,False,True,True,False,True,1,-1,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,,2020-02-14 00:35:14.971000+00:00,,0.0,False,False,True,False,True,False,True,AX,5,0,4,4,4,,0.0,,4.0,138.65499999999997,138.65499999999997,138.65499999999997,27.730999999999995,27.730999999999995,27.730999999999995,28.379,28.379,28.379,20,4.0,4.0,1,0.0625,0.8,,0.8,0.8,6.0,6.0,6.0,6.0,6.0,6.0,12.0,92.5
63,219,2020-02-14 00:30:10.199000+00:00,False,ka5dvbwv56,False,True,2020-04-08 22:22:20.254565+00:00,2020-04-08 22:22:20.261161+00:00,2,kc.dt.occluding.above_mug.default.empty.dt,False,2020-02-14 00:32:15.651000+00:00,2020-02-14 00:45:17.593000+00:00,3,7062,4,F,0,2020-02-14 00:30:22.645000+00:00,False,True,True,False,True,0,-1,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,2020-02-14 00:46:00.070000+00:00,,0.0,False,True,False,False,False,True,True,DX,20,0,7,18,6,0.0,,19.0,,546.8580000000001,546.8580000000001,546.8580000000001,27.342900000000004,27.342900000000004,27.342900000000004,22.677500000000002,22.677500000000002,22.677500000000002,94,4.7,5.0,13,1.0,0.9,0.95,0.3,,1.0,4.0,3.0,2.0,2.0,3.0,5.0,5.0
64,222,2020-02-14 00:32:41.688000+00:00,False,q3csnzbn5t,False,True,2020-04-08 22:22:20.304386+00:00,2020-04-08 22:22:20.311075+00:00,2,dt.kc.default.default.default.empty.kc,True,2020-02-14 00:40:43.013000+00:00,2020-02-14 00:50:53.711000+00:00,3,63292,6,F,0,2020-02-14 00:33:46.629000+00:00,False,True,True,False,True,0,-1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,I thought it was rather fun.  I was a bit confused at first and then I realized what i was doing wrong.,2020-02-14 00:51:41.664000+00:00,,0.0,False,True,False,False,False,True,True,DX,12,0,4,12,4,0.0,,12.0,,484.277,484.277,484.277,40.35641666666667,40.35641666666667,40.35641666666667,37.7645,37.7645,37.7645,60,5.0,5.0,8,0.5,1.0,1.0,0.3333333333333333,,8.0,8.0,8.0,8.0,8.0,8.0,16.0,100.0
65,223,2020-02-14 00:36:11.477000+00:00,False,jzsvhavkyx,False,True,2020-04-08 22:22:20.321848+00:00,2020-04-08 22:22:20.327819+00:00,3,kc.kc.occluding.default.default.empty.dt,True,2020-02-14 00:38:41.340000+00:00,2020-02-14 00:44:21.420000+00:00,3,96034,2,M,2,2020-02-14 00:36:21.191000+00:00,False,True,True,False,True,1,-1,1.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,,2020-02-14 00:44:49.297000+00:00,,0.0,False,False,True,False,True,False,True,AX,7,0,4,7,5,,0.0,,5.0,175.221,175.221,175.221,25.03157142857143,25.03157142857143,25.03157142857143,14.216,14.216,14.216,30,4.285714285714286,5.0,3,0.1875,1.0,,0.7142857142857143,0.7142857142857143,4.0,3.0,3.0,4.0,5.0,2.0,7.0,57.5
66,225,2020-02-14 00:39:04.898000+00:00,False,aex9fmdu69,False,True,2020-04-08 22:22:20.354338+00:00,2020-04-08 22:22:20.361149+00:00,2,kc.kc.occluding.default.default.empty.dt,False,2020-02-14 00:42:25.922000+00:00,2020-02-14 00:53:31.899000+00:00,3,78690,4,M,2,2020-02-14 00:39:23.444000+00:00,False,True,True,False,True,0,-1,3.0,2.0,2.0,1.0,4.0,1.0,3.0,2.0,3.0,0.0,2.0,1.0,3.0,2.0,,2020-02-14 00:53:56.465000+00:00,,0.0,False,True,False,False,False,True,True,DX,20,0,4,8,0,0.0,,12.0,,475.59000000000003,475.59000000000003,475.59000000000003,23.779500000000002,23.779500000000002,23.779500000000002,20.884999999999998,20.884999999999998,20.884999999999998,54,2.7,3.0,16,1.0,0.4,0.6,0.0,,5.0,3.0,5.0,3.0,4.0,4.0,8.0,52.5
67,228,2020-02-14 00:44:19.884000+00:00,False,acnbhuh6sb,False,True,2020-04-08 22:22:20.403809+00:00,2020-04-08 22:22:20.411189+00:00,2,kc.dt.default.default.default.empty.dt,True,2020-02-14 00:48:15.245000+00:00,2020-02-14 00:52:38.114000+00:00,3,91893,4,M,0,2020-02-14 00:44:42.968000+00:00,False,True,True,False,True,0,-1,3.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,"I was originally thrown off by the cup  not being at the counter, as I had previously been told that's where the cup would be. It made me wonder if the robot was indeed at the kitchen counter, hence my first action being wasted with a 'move to kitchen counter' command. However, the system was very easy to use and this small hiccup was quickly corrected.",2020-02-14 00:54:40.082000+00:00,,0.0,False,True,False,False,False,True,True,DX,5,0,3,5,3,0.0,,5.0,,173.90500000000003,173.90500000000003,173.90500000000003,34.781000000000006,34.781000000000006,34.781000000000006,14.559,14.559,14.559,24,4.8,5.0,2,0.11764705882352941,1.0,1.0,0.6,,6.0,8.0,7.0,7.0,7.0,7.0,14.0,87.5
68,231,2020-02-14 00:55:56.077000+00:00,False,9s59t3rd4t,False,True,2020-04-08 22:22:20.454097+00:00,2020-04-08 22:22:20.461089+00:00,2,kc.dt.default.default.default.empty.dt,True,2020-02-14 01:01:00.571000+00:00,2020-02-14 01:17:31.694000+00:00,3,88159,4,M,0,2020-02-14 00:56:42.608000+00:00,False,True,True,False,True,0,-1,1.0,1.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,"Just took some getting used to, and I forgot what exactly the ""update location"" button did so I clicked it when I didn't really mean to.  It was easy to figure out what went wrong though.",2020-02-14 01:19:02.890000+00:00,,0.0,False,True,False,False,False,True,True,DX,11,0,3,11,4,0.0,,11.0,,868.3249999999999,868.3249999999999,868.3249999999999,78.93863636363636,78.93863636363636,78.93863636363636,26.065,26.065,26.065,46,4.181818181818182,4.0,8,0.47058823529411764,1.0,1.0,0.36363636363636365,,2.0,8.0,5.0,5.0,5.0,5.0,10.0,72.5
69,232,2020-02-14 01:05:44.966000+00:00,False,27kbchxq4c,False,True,2020-04-08 22:22:20.471014+00:00,2020-04-08 22:22:20.477921+00:00,1,kc.dt.occluding.above_mug.default.empty.dt,True,2020-02-14 01:12:21.892000+00:00,2020-02-14 01:25:19.933000+00:00,3,79138,4,M,0,2020-02-14 01:06:20.626000+00:00,False,True,True,False,True,2,-1,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,2020-02-14 01:26:01.217000+00:00,,0.0,False,False,False,False,False,False,False,NONE,17,0,7,14,8,,,,,443.702,443.702,443.702,26.100117647058823,26.100117647058823,26.100117647058823,26.667,26.667,26.667,84,4.9411764705882355,5.0,10,0.7692307692307693,0.8235294117647058,,0.47058823529411764,,2.0,4.0,2.0,4.0,2.0,4.0,6.0,12.5
70,233,2020-02-14 01:09:22.299000+00:00,False,xypdqbjzaj,False,True,2020-04-08 22:22:20.487374+00:00,2020-04-08 22:22:20.494636+00:00,4,dt.kc.default.default.default.empty.kc,True,2020-02-14 01:15:51.680000+00:00,2020-02-14 01:20:57.171000+00:00,3,65538,4,M,0,2020-02-14 01:10:03.938000+00:00,False,True,True,False,True,1,-1,1.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,The system worked well once I got a feel for what was happening and what I should be doing.,2020-02-14 01:22:14.416000+00:00,,0.0,False,True,True,True,False,False,True,DXAX,6,0,4,3,4,0.0,0.0,3.0,5.0,207.287,207.287,207.287,34.54783333333334,34.54783333333334,34.54783333333334,26.2685,26.2685,26.2685,14,2.3333333333333335,2.5,2,0.125,0.5,0.5,0.6666666666666666,0.8333333333333334,1.0,4.0,3.0,2.0,2.0,3.0,5.0,30.0
71,234,2020-02-14 01:20:02.386000+00:00,False,dg7d8227hv,False,True,2020-04-08 22:22:20.503655+00:00,2020-04-08 22:22:20.511240+00:00,4,dt.kc.default.default.default.empty.kc,False,2020-02-14 01:24:34.227000+00:00,2020-02-14 01:35:28.236000+00:00,3,31710,3,F,2,2020-02-14 01:20:16.514000+00:00,False,True,True,False,True,2,-1,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,1.0,nice,2020-02-14 01:36:22.557000+00:00,,0.0,False,True,True,True,False,False,True,DXAX,20,0,4,15,3,0.0,0.0,17.0,4.0,353.104,353.104,353.104,17.6552,17.6552,17.6552,13.1595,13.1595,13.1595,78,3.9,4.0,16,1.0,0.75,0.85,0.15,0.2,3.0,3.0,4.0,2.0,3.0,3.0,6.0,60.0
72,238,2020-02-14 01:37:46.185000+00:00,False,7nyhby2jde,False,True,2020-04-08 22:22:20.571239+00:00,2020-04-08 22:22:20.577976+00:00,1,kc.kc.occluding.default.default.empty.dt,False,2020-02-14 01:39:50.912000+00:00,2020-02-14 01:55:20.626000+00:00,3,50115,3,M,3,2020-02-14 01:38:01.174000+00:00,False,True,True,False,True,4,-1,3.0,2.0,1.0,2.0,4.0,1.0,3.0,3.0,0.0,3.0,3.0,1.0,4.0,1.0,,2020-02-14 01:55:42.628000+00:00,,0.0,False,False,False,False,False,False,False,NONE,20,0,4,3,0,,,,,780.598,780.598,780.598,39.0299,39.0299,39.0299,34.378,34.378,34.378,89,4.45,5.0,16,1.0,0.15,,0.0,,5.0,3.0,4.0,4.0,3.0,5.0,8.0,57.5
73,240,2020-02-14 01:59:43.496000+00:00,False,tjptveynpy,False,True,2020-04-08 22:22:20.604416+00:00,2020-04-08 22:22:20.611259+00:00,1,kc.kc.occluding.default.default.empty.dt,True,2020-02-14 02:06:32.487000+00:00,2020-02-14 02:12:00.613000+00:00,3,7990,6,F,0,2020-02-14 02:00:33.265000+00:00,False,True,True,False,True,1,-1,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,2020-02-14 02:12:41.595000+00:00,,0.0,False,False,False,False,False,False,False,NONE,5,0,4,5,4,,,,,174.079,174.079,174.079,34.8158,34.8158,34.8158,31.759,31.759,31.759,25,5.0,5.0,1,0.0625,1.0,,0.8,,6.0,6.0,6.0,6.0,6.0,6.0,12.0,65.0
74,241,2020-02-14 02:23:16.792000+00:00,False,v98bgu24xj,False,True,2020-04-08 22:22:20.621213+00:00,2020-04-08 22:22:20.627961+00:00,3,kc.dt.default.default.default.empty.dt,True,2020-02-14 02:29:04.694000+00:00,2020-02-14 02:32:23.057000+00:00,3,74606,2,M,0,2020-02-14 02:24:44.668000+00:00,False,True,True,False,True,1,-1,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,I thought it was very clear what to do and very fun to do. Thank you for letting me work on this.,2020-02-14 02:33:58.537000+00:00,,0.0,False,False,True,False,True,False,True,AX,3,0,3,2,3,,0.0,,3.0,134.787,134.787,134.787,44.929,44.929,44.929,40.521,40.521,40.521,14,4.666666666666667,5.0,0,0.0,0.6666666666666666,,1.0,1.0,6.0,8.0,7.0,7.0,7.0,7.0,14.0,90.0
75,242,2020-02-14 02:56:52.017000+00:00,False,b9xvfadgpm,False,True,2020-04-08 22:22:20.638126+00:00,2020-04-08 22:22:20.644786+00:00,4,dt.kc.default.default.default.empty.kc,True,2020-02-14 03:00:25.459000+00:00,2020-02-14 03:06:36.535000+00:00,3,38349,3,F,0,2020-02-14 02:57:17.513000+00:00,False,True,True,False,True,1,-1,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,,2020-02-14 03:07:08.030000+00:00,,0.0,False,True,True,True,False,False,True,DXAX,8,0,4,4,4,0.0,0.0,5.0,5.0,227.80499999999998,227.80499999999998,227.80499999999998,28.475624999999997,28.475624999999997,28.475624999999997,26.384999999999998,26.384999999999998,26.384999999999998,29,3.625,4.0,4,0.25,0.5,0.625,0.5,0.625,2.0,6.0,4.0,4.0,4.0,4.0,8.0,67.5
76,243,2020-02-14 03:16:51.048000+00:00,False,nznr7d4tzv,False,True,2020-04-08 22:22:20.654803+00:00,2020-04-08 22:22:20.661275+00:00,2,kc.kc.occluding.default.default.empty.dt,False,2020-02-14 03:37:19.084000+00:00,2020-02-14 03:56:38.413000+00:00,3,89732,4,F,0,2020-02-14 03:17:56.091000+00:00,False,True,True,False,True,1,-1,1.0,1.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,1.0,,2020-02-14 03:57:27.423000+00:00,,0.0,False,True,False,False,False,True,True,DX,20,0,4,11,0,0.0,,12.0,,926.7950000000001,926.7950000000001,926.7950000000001,46.33975,46.33975,46.33975,29.436999999999998,29.436999999999998,29.436999999999998,64,3.2,3.0,16,1.0,0.55,0.6,0.0,,2.0,5.0,4.0,3.0,4.0,3.0,7.0,77.5
77,244,2020-02-14 03:17:13.198000+00:00,False,7ectetnerk,False,True,2020-04-08 22:22:20.671249+00:00,2020-04-08 22:22:20.678027+00:00,1,kc.kc.occluding.default.default.empty.dt,True,2020-02-14 03:22:13.751000+00:00,2020-02-14 03:29:08.825000+00:00,3,8052,7,F,0,2020-02-14 03:17:41.556000+00:00,False,True,True,False,True,0,-1,1.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,I should have thought more logically about the steps before thinking it was some random problem. This was really fun.,2020-02-14 03:30:34.366000+00:00,,0.0,False,False,False,False,False,False,False,NONE,11,0,4,5,4,,,,,256.983,256.983,256.983,23.36209090909091,23.36209090909091,23.36209090909091,22.569,22.569,22.569,36,3.272727272727273,3.0,7,0.4375,0.45454545454545453,,0.36363636363636365,,2.0,6.0,4.0,4.0,4.0,4.0,8.0,77.5
78,245,2020-02-14 03:33:45.186000+00:00,False,h8v5ybwhdt,False,True,2020-04-08 22:22:20.688612+00:00,2020-04-08 22:22:20.711554+00:00,1,dt.kc.default.default.default.empty.kc,True,2020-02-14 03:39:05.256000+00:00,2020-02-14 03:42:41.513000+00:00,3,7990,3,M,0,2020-02-14 03:34:15.189000+00:00,False,True,True,False,True,1,-1,2.0,3.0,3.0,4.0,2.0,1.0,4.0,4.0,2.0,1.0,3.0,1.0,2.0,4.0,Would have been a little quicker if I could go straight to giving it commands and the robot seems to get confused a little too easily about where it is.,2020-02-14 03:46:33.330000+00:00,,0.0,False,False,False,False,False,False,False,NONE,5,0,4,3,4,,,,,127.458,127.458,127.458,25.4916,25.4916,25.4916,19.746,19.746,19.746,14,2.8,2.0,1,0.0625,0.6,,0.8,,5.0,7.0,5.0,7.0,6.0,6.0,12.0,60.0
79,246,2020-02-14 03:42:25.408000+00:00,False,xzenvay2mn,False,True,2020-04-08 22:22:20.721659+00:00,2020-04-08 22:22:20.728178+00:00,1,kc.dt.default.default.default.empty.dt,True,2020-02-14 03:45:24.874000+00:00,2020-02-14 03:49:01.845000+00:00,3,7990,3,F,2,2020-02-14 03:43:51.138000+00:00,False,True,True,False,True,0,-1,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,,2020-02-14 03:49:34.490000+00:00,,0.0,False,False,False,False,False,False,False,NONE,5,0,3,2,3,,,,,107.107,107.107,107.107,21.4214,21.4214,21.4214,20.505,20.505,20.505,23,4.6,5.0,2,0.11764705882352941,0.4,,0.6,,7.0,8.0,7.0,8.0,8.0,7.0,15.0,97.5
80,349,2020-02-19 20:43:50.112000+00:00,False,f4twugzwga,False,True,2020-04-08 22:22:22.663911+00:00,2020-04-08 22:22:22.670981+00:00,7,kc.kc.occluding.default.default.empty.dt,True,2020-02-19 20:49:46.376000+00:00,2020-02-19 21:05:55.576000+00:00,5,14922,4,F,0,2020-02-19 20:44:32.228000+00:00,False,True,True,False,True,0,17,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,1.0,,2020-02-19 21:06:34.013000+00:00,,1.0,True,True,True,True,False,False,True,DXAX,17,0,4,7,7,2.0,2.0,9.0,8.0,567.554,567.554,567.554,33.38552941176471,33.38552941176471,33.38552941176471,28.919,28.919,28.919,70,4.117647058823529,5.0,13,0.8125,0.4117647058823529,0.5294117647058824,0.4117647058823529,0.47058823529411764,6.0,7.0,7.0,6.0,7.0,6.0,13.0,82.5
81,350,2020-02-19 20:44:00.743000+00:00,False,vsmdhk4frf,False,True,2020-04-08 22:22:22.680894+00:00,2020-04-08 22:22:22.687686+00:00,7,dt.kc.default.default.default.empty.kc,True,2020-02-19 20:51:57.854000+00:00,2020-02-19 20:56:31.780000+00:00,5,72015,7,M,0,2020-02-19 20:44:26.282000+00:00,False,True,True,False,True,0,5,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,2020-02-19 20:57:32.153000+00:00,,1.0,True,True,True,True,False,False,True,DXAX,5,0,4,4,4,1.0,1.0,5.0,4.0,175.478,175.478,175.478,35.095600000000005,35.095600000000005,35.095600000000005,40.651,40.651,40.651,21,4.2,4.0,1,0.0625,0.8,1.0,0.8,0.8,6.0,6.0,6.0,6.0,6.0,6.0,12.0,75.0
82,351,2020-02-19 20:44:45.363000+00:00,False,bmguyttsy4,False,True,2020-04-08 22:22:22.697860+00:00,2020-04-08 22:22:22.704487+00:00,7,kc.dt.default.default.default.empty.dt,True,2020-02-19 20:49:54.282000+00:00,2020-02-19 20:54:03.481000+00:00,5,96707,6,M,0,2020-02-19 20:45:28.463000+00:00,False,True,True,False,True,0,4,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,It was easy to learn and use.,2020-02-19 20:54:47.380000+00:00,,1.0,True,True,True,True,False,False,True,DXAX,4,0,3,4,3,1.0,1.0,3.0,3.0,164.206,164.206,164.206,41.0515,41.0515,41.0515,38.07,38.07,38.07,18,4.5,4.5,1,0.058823529411764705,1.0,0.75,0.75,0.75,6.0,6.0,6.0,6.0,6.0,6.0,12.0,85.0
83,352,2020-02-19 20:44:59.993000+00:00,False,kdks86vf6h,False,True,2020-04-08 22:22:22.714393+00:00,2020-04-08 22:22:22.721191+00:00,6,kc.dt.occluding.above_mug.default.empty.dt,True,2020-02-19 20:48:39.103000+00:00,2020-02-19 20:59:17.322000+00:00,5,1390,3,M,1,2020-02-19 20:45:32.036000+00:00,False,True,True,False,True,0,9,2.0,1.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,,2020-02-19 21:00:01.885000+00:00,,1.0,True,False,True,False,True,False,True,AX,9,0,7,8,7,,1.0,,6.0,406.093,406.093,406.093,45.12144444444445,45.12144444444445,45.12144444444445,25.641,25.641,25.641,38,4.222222222222222,4.0,2,0.15384615384615385,0.8888888888888888,,0.7777777777777778,0.6666666666666666,3.0,7.0,6.0,4.0,5.0,5.0,10.0,82.5
84,354,2020-02-19 20:46:48.096000+00:00,False,ymp5a5c46c,False,True,2020-04-08 22:22:22.747073+00:00,2020-04-08 22:22:22.754293+00:00,7,kc.dt.occluding.above_mug.default.empty.dt,True,2020-02-19 20:57:16.539000+00:00,2020-02-19 21:11:47.457000+00:00,5,95986,7,M,0,2020-02-19 20:48:07.910000+00:00,False,True,True,False,True,0,8,3.0,2.0,3.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,"I was afraid choosing ""no problem"" would ed the task before it was completed.  Turns out it doesn't, and you can still tell it what to do next.

I think sometimes it would be nicer to just be able to tell it what to do next and not have to try to  come up with a problem first. like once the cup is visible, I didn't know if it would just then pick it up and finish the job or if it wouldn't know what to do since it was in  different location. It would be nice to just tell it to pick it up, and if it doesn't then move to the couch, then worry about there being a problem.  Similarly after that to just tell it to move to the couch if needed.  I guess if it is stopped and you are asking us there is still a problem, but I'd just rather handle it the other way I think.",2020-02-19 21:22:26.873000+00:00,,1.0,True,True,True,True,False,False,True,DXAX,8,0,7,5,7,1.0,1.0,5.0,7.0,645.735,645.735,645.735,80.716875,80.716875,80.716875,61.5725,61.5725,61.5725,33,4.125,4.0,1,0.07692307692307693,0.625,0.625,0.875,0.875,5.0,7.0,6.0,6.0,5.0,7.0,12.0,57.5
85,355,2020-02-19 20:47:22.570000+00:00,False,4a9rwgabp2,False,True,2020-04-08 22:22:22.763734+00:00,2020-04-08 22:22:22.771001+00:00,6,kc.kc.occluding.default.default.empty.dt,False,2020-02-19 20:57:51.290000+00:00,2020-02-19 21:24:03.476000+00:00,5,80685,3,M,0,2020-02-19 20:47:31.140000+00:00,False,True,True,False,True,1,20,1.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,,2020-02-19 21:24:15.649000+00:00,,1.0,True,False,True,False,True,False,True,AX,20,0,4,9,1,,2.0,,2.0,270.303,270.303,270.303,13.51515,13.51515,13.51515,7.420999999999999,7.420999999999999,7.420999999999999,88,4.4,4.0,16,1.0,0.45,,0.05,0.1,3.0,5.0,3.0,5.0,4.0,4.0,8.0,47.5
